run,operation,started,time,status,label,batch_size,epochs,lr,sample_file,loss_train,max_acc_train,loss_test,max_acc_test,acc_test,acc_train,checkpoint_dir,data_dir,hidden_size,step,acc/test,acc/train,loss/test,loss/train,sc_false,sc_true,tsample,tsr_stop,l1_loss/test,l1_loss/train,l2_loss/test,l2_loss/train,output_size
61789c9f,vtsnn:vis_rpg,2020-03-11 21:34:33,0:00:01,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=5,4,20,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,
2b71c13b,vtsnn:vis_rpg,2020-03-11 21:29:10,0:05:22,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=4,4,20,0.0001,4,0.006233195308595896,1.0,0.2103581577539444,0.8333333134651184,0.8166666626930237,0.9958333373069763,,,,,,,,,,,,,,,,,
5609126f,vtsnn:vis_rpg,2020-03-11 21:23:50,0:05:19,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=4,4,20,0.0001,4,0.004617885686457157,1.0,0.24520495533943176,0.8500000238418579,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,
915f2fbd,vtsnn:vis_rpg,2020-03-11 21:18:26,0:05:24,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=4,4,20,0.0001,4,0.01259839627891779,1.0,0.14267638325691223,0.8666666746139526,0.8333333134651184,0.9958333373069763,,,,,,,,,,,,,,,,,
ff59bbfa,vtsnn:vis_rpg,2020-03-11 21:13:05,0:05:20,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=3,4,20,0.0001,3,0.007070528343319893,1.0,0.09443232417106628,0.8833333253860474,0.8666666746139526,0.9958333373069763,,,,,,,,,,,,,,,,,
dcbff176,vtsnn:vis_rpg,2020-03-11 21:07:41,0:05:24,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=3,4,20,0.0001,3,0.006013102829456329,1.0,0.12263800948858261,0.8500000238418579,0.8500000238418579,1.0,,,,,,,,,,,,,,,,,
7306de8a,vtsnn:vis_rpg,2020-03-11 21:02:16,0:05:24,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=3,4,20,0.0001,3,0.0060807811096310616,1.0,0.1829160749912262,0.8666666746139526,0.8333333134651184,1.0,,,,,,,,,,,,,,,,,
c16229d8,vtsnn:vis_rpg,2020-03-11 20:56:55,0:05:21,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=2,4,20,0.0001,2,0.005463250447064638,1.0,0.26366516947746277,0.8333333134651184,0.8166666626930237,1.0,,,,,,,,,,,,,,,,,
275de4dd,vtsnn:vis_rpg,2020-03-11 20:51:31,0:05:23,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=2,4,20,0.0001,2,0.010504602454602718,1.0,0.21194356679916382,0.8500000238418579,0.8333333134651184,0.9958333373069763,,,,,,,,,,,,,,,,,
d3387a66,vtsnn:vis_rpg,2020-03-11 20:46:10,0:05:21,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=2,4,20,0.0001,2,0.01296183280646801,1.0,0.21309788525104523,0.8333333134651184,0.7833333611488342,0.987500011920929,,,,,,,,,,,,,,,,,
457c5367,vtsnn:vis_rpg,2020-03-11 20:40:47,0:05:22,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=1,4,20,0.0001,1,0.008676604367792606,1.0,0.18954482674598694,0.8666666746139526,0.7833333611488342,1.0,,,,,,,,,,,,,,,,,
df6efc01,vtsnn:vis_rpg,2020-03-11 20:35:26,0:05:20,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=1,4,20,0.0001,1,0.014773441478610039,1.0,0.22616535425186157,0.8333333134651184,0.75,0.9916666746139526,,,,,,,,,,,,,,,,,
da9a6313,vtsnn:vis_rpg,2020-03-11 20:30:03,0:05:22,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=1,4,20,0.0001,1,0.0074937413446605206,1.0,0.24577701091766357,0.8666666746139526,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,
882a9fa5,vtsnn:vis_rpg,2020-03-11 20:30:03,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=5,4,20,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,
c8187b34,vtsnn:vis_rpg,2020-03-11 20:30:03,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=5,4,20,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,
33323ae5,vtsnn:tac_rpg,2020-03-11 18:04:57,0:01:00,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=4,4,40,0.0001,4,0.013615760952234268,1.0,0.22316603362560272,0.800000011920929,0.7833333611488342,1.0,,,,,,,,,,,,,,,,,
df160d17,vtsnn:tac_rpg,2020-03-11 18:03:57,0:00:59,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=4,4,40,0.0001,4,0.008452883921563625,1.0,0.23012839257717133,0.7833333611488342,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,
1b3f2771,vtsnn:tac_rpg,2020-03-11 18:02:57,0:01:00,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=4,4,40,0.0001,4,0.010051961988210678,1.0,0.23371142148971558,0.7333333492279053,0.7166666388511658,1.0,,,,,,,,,,,,,,,,,
9db1ec82,vtsnn:tac_rpg,2020-03-11 18:01:57,0:01:00,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=3,4,40,0.0001,3,0.011289706453680992,1.0,0.17697811126708984,0.75,0.7333333492279053,1.0,,,,,,,,,,,,,,,,,
b697112b,vtsnn:tac_rpg,2020-03-11 18:00:56,0:01:00,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=3,4,40,0.0001,3,0.003876701695844531,1.0,0.1911628693342209,0.7666666507720947,0.7166666388511658,1.0,,,,,,,,,,,,,,,,,
28f6a018,vtsnn:tac_rpg,2020-03-11 17:59:55,0:01:01,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=3,4,40,0.0001,3,0.007283291779458523,1.0,0.24532213807106018,0.699999988079071,0.6666666865348816,1.0,,,,,,,,,,,,,,,,,
84b28607,vtsnn:tac_rpg,2020-03-11 17:58:54,0:01:00,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=2,4,40,0.0001,2,0.006647820118814707,1.0,0.16890402138233185,0.800000011920929,0.75,1.0,,,,,,,,,,,,,,,,,
44345d94,vtsnn:tac_rpg,2020-03-11 17:57:55,0:00:59,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=2,4,40,0.0001,2,0.006755086127668619,1.0,0.2138938158750534,0.7666666507720947,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,
585783f5,vtsnn:tac_rpg,2020-03-11 17:56:56,0:00:58,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=2,4,40,0.0001,2,0.0035956348292529583,1.0,0.2371019423007965,0.6833333373069763,0.6666666865348816,1.0,,,,,,,,,,,,,,,,,
13a00f72,vtsnn:tac_rpg,2020-03-11 17:55:58,0:00:58,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,4,40,0.0001,1,0.00854574516415596,1.0,0.1675761491060257,0.7833333611488342,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,
47875f7b,vtsnn:tac_rpg,2020-03-11 17:55:01,0:00:56,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,4,40,0.0001,1,0.010539374314248562,1.0,0.17677722871303558,0.7833333611488342,0.7166666388511658,1.0,,,,,,,,,,,,,,,,,
2ee90d8e,vtsnn:tac_rpg,2020-03-11 17:55:01,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=5,4,40,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,
75d42b48,vtsnn:tac_rpg,2020-03-11 17:55:01,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=5,4,40,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,
180d47f3,vtsnn:tac_rpg,2020-03-11 17:52:17,0:00:56,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,4,40,0.0001,1,0.012317669577896595,1.0,0.1538040190935135,0.7833333611488342,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,
9c39080b,vtsnn:mm_ann,2020-03-10 23:12:21,0:19:40,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,8,400,0.0001,5,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.3499999940395355,1.0,0.6422133445739746,6.95387525340152e-09,,,,,,,,,
06a2c517,vtsnn:viz_ann,2020-03-10 22:57:11,0:21:43,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,8,400,0.0001,5,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.3499999940395355,1.0,0.5570454597473145,4.520018990206154e-07,,,,,,,,,
5d3d6d35,vtsnn:mm_ann,2020-03-10 22:52:34,0:19:47,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,8,400,0.0001,5,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.30000001192092896,1.0,0.7065995931625366,7.748603536583687e-08,,,,,,,,,
30dd8d7f,vtsnn:viz_ann,2020-03-10 22:35:32,0:21:38,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,8,400,0.0001,5,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.4000000059604645,1.0,0.5212433338165283,4.6193599700927734e-07,,,,,,,,,
925d5739,vtsnn:mm_ann,2020-03-10 22:32:56,0:19:38,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,8,400,0.0001,5,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.44999998807907104,1.0,0.6464856863021851,2.8808910812472277e-08,,,,,,,,,
c8416dcf,vtsnn:viz_ann,2020-03-10 22:13:56,0:21:35,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,8,400,0.0001,5,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.3499999940395355,1.0,0.4417981505393982,4.1276217643826385e-07,,,,,,,,,
fe46b324,vtsnn:mm_ann,2020-03-10 22:13:24,0:19:31,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=4,8,400,0.0001,4,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.38333332538604736,1.0,0.47422507405281067,2.5928019908860733e-07,,,,,,,,,
5f2d92be,vtsnn:mm_ann,2020-03-10 21:53:57,0:19:26,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=4,8,400,0.0001,4,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.4833333194255829,1.0,0.4777747392654419,4.22199555316638e-08,,,,,,,,,
067a6c1a,vtsnn:viz_ann,2020-03-10 21:52:13,0:21:42,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=4,8,400,0.0001,4,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.3499999940395355,1.0,0.40750718116760254,6.655852189396683e-07,,,,,,,,,
96bf2149,vtsnn:mm_ann,2020-03-10 21:34:41,0:19:15,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=4,8,400,0.0001,4,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.4000000059604645,1.0,0.6851995587348938,7.276733526850876e-07,,,,,,,,,
71364e9f,vtsnn:viz_ann,2020-03-10 21:30:44,0:21:29,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=4,8,400,0.0001,4,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.46666666865348816,1.0,0.3806907534599304,3.680586928567209e-07,,,,,,,,,
fbe3f861,vtsnn:mm_ann,2020-03-10 21:15:34,0:19:06,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=3,8,400,0.0001,3,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.4000000059604645,1.0,0.5119427442550659,1.197060015556417e-07,,,,,,,,,
868e1f11,vtsnn:viz_ann,2020-03-10 21:09:11,0:21:33,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=4,8,400,0.0001,4,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.4000000059604645,1.0,0.4719791114330292,3.2881897027436935e-07,,,,,,,,,
96e7c536,vtsnn:mm_ann,2020-03-10 20:56:25,0:19:08,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=3,8,400,0.0001,3,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.5333333611488342,1.0,0.3782998323440552,1.01327898960335e-07,,,,,,,,,
f314ce08,vtsnn:viz_ann,2020-03-10 20:47:35,0:21:35,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=3,8,400,0.0001,3,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.4333333373069763,1.0,0.3285442590713501,1.2169281262686127e-06,,,,,,,,,
8703f607,vtsnn:mm_ann,2020-03-10 20:37:35,0:18:50,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=3,8,400,0.0001,3,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.5,1.0,0.4270591139793396,8.642673776648735e-08,,,,,,,,,
10c416b6,vtsnn:viz_ann,2020-03-10 20:25:57,0:21:38,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=3,8,400,0.0001,3,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.5,1.0,0.3139907419681549,3.675619666410057e-07,,,,,,,,,
a2485011,vtsnn:mm_ann,2020-03-10 20:19:04,0:18:30,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=2,8,400,0.0001,2,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.46666666865348816,1.0,0.4588785171508789,5.364417887676609e-08,,,,,,,,,
c7bc7710,vtsnn:viz_ann,2020-03-10 20:04:29,0:21:27,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=3,8,400,0.0001,3,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.4000000059604645,1.0,0.4002969563007355,3.2385190706918365e-07,,,,,,,,,
7c78b7f9,vtsnn:mm_ann,2020-03-10 20:00:33,0:18:30,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=2,8,400,0.0001,2,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.4833333194255829,1.0,0.5737334489822388,9.735425265944286e-08,,,,,,,,,
07afb34f,vtsnn:viz_ann,2020-03-10 19:42:39,0:21:49,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=2,8,400,0.0001,2,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.5,1.0,0.3726896047592163,3.998478348421486e-07,,,,,,,,,
0468234a,vtsnn:mm_ann,2020-03-10 19:42:14,0:18:19,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=2,8,400,0.0001,2,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.4166666567325592,1.0,0.6192067265510559,1.7136335372924805e-07,,,,,,,,,
818d4536,vtsnn:mm_ann,2020-03-10 19:24:08,0:18:05,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=1,8,400,0.0001,1,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.4833333194255829,1.0,0.4028085172176361,2.8808910812472277e-08,,,,,,,,,
867bb70e,vtsnn:viz_ann,2020-03-10 19:21:10,0:21:28,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=2,8,400,0.0001,2,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.4333333373069763,1.0,0.39794400334358215,4.3461719201332016e-07,,,,,,,,,
018255e8,vtsnn:mm_ann,2020-03-10 19:06:17,0:17:50,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=1,8,400,0.0001,1,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.46666666865348816,1.0,0.5178540945053101,2.0811954470900673e-07,,,,,,,,,
71e849f5,vtsnn:viz_ann,2020-03-10 18:59:09,0:22:00,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=2,8,400,0.0001,2,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.4833333194255829,1.0,0.2861381471157074,7.58965825298219e-07,,,,,,,,,
f4fc0459,vtsnn:mm_ann,2020-03-10 18:49:52,0:16:25,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=1,8,400,0.0001,1,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.4333333373069763,1.0,0.6730487942695618,8.742014756535355e-08,,,,,,,,,
810e1e9f,vtsnn:viz_ann,2020-03-10 18:39:55,0:19:14,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=1,8,400,0.0001,1,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.44999998807907104,1.0,0.38886433839797974,3.655751470432733e-07,,,,,,,,,
a22a3b21,vtsnn:viz_ann,2020-03-10 18:20:25,0:19:29,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=1,8,400,0.0001,1,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,399,0.5,1.0,0.43117964267730713,3.2285848305946274e-07,,,,,,,,,
bddf68d5,vtsnn:viz_ann,2020-03-10 18:03:02,0:17:23,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=1,8,400,0.0001,1,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,30,400,0.4333333373069763,1.0,0.44281813502311707,2.558032576871483e-07,,,,,,,,,
957a5982,vtsnn:tact_ann,2020-03-09 22:34:43,0:08:04,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=5,8,600,0.0001,5,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,32,600,0.46666666865348816,1.0,0.2956525385379791,0.0011277017183601856,,,,,,,,,
b47c67ac,vtsnn:tact_ann,2020-03-09 22:26:37,0:08:05,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=5,8,600,0.0001,5,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,32,600,0.46666666865348816,0.9958333373069763,0.2698492109775543,0.004295924212783575,,,,,,,,,
ce0fd5ac,vtsnn:tact_ann,2020-03-09 22:18:29,0:08:07,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=5,8,600,0.0001,5,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,32,599,0.5,1.0,0.2806265950202942,0.003045884193852544,,,,,,,,,
a4edc2be,vtsnn:tact_ann,2020-03-09 22:10:21,0:08:08,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=4,8,600,0.0001,4,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,32,599,0.46666666865348816,1.0,0.3434262275695801,0.0034510747063905,,,,,,,,,
798bb3f6,vtsnn:tact_ann,2020-03-09 22:02:13,0:08:07,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=4,8,600,0.0001,4,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,32,599,0.550000011920929,0.9958333373069763,0.22473300993442535,0.0076750777661800385,,,,,,,,,
e54d288d,vtsnn:tact_ann,2020-03-09 21:54:06,0:08:07,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=4,8,600,0.0001,4,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,32,599,0.5166666507720947,1.0,0.27468398213386536,0.0015768103767186403,,,,,,,,,
cf9db774,vtsnn:tact_ann,2020-03-09 21:45:59,0:08:06,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=3,8,600,0.0001,3,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,32,600,0.4166666567325592,1.0,0.24315111339092255,0.003249737434089184,,,,,,,,,
3b61021d,vtsnn:tact_ann,2020-03-09 21:37:53,0:08:05,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=3,8,600,0.0001,3,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,32,600,0.5333333611488342,1.0,0.26594626903533936,0.0009290379821322858,,,,,,,,,
e5942df8,vtsnn:tact_ann,2020-03-09 21:29:41,0:08:12,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=3,8,600,0.0001,3,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,32,599,0.6000000238418579,1.0,0.1944628655910492,0.004182635340839624,,,,,,,,,
