run,operation,started,time,status,label,batch_size,prob,epochs,tsample,tsr_stop,sc_true,sc_false,lr,sample_file,theta,tauRho,loss_type,loss_train,max_acc_train,loss_test,acc_test,acc_train,max_acc_test,hidden_size,path,bin_duration,blacklist_path,modes,n_sample_per_object,remove_outlier,save_dir,selection,tactile_path,threshold,trajectory_path,video_path,checkpoint_dir,data_dir,step,acc/test,acc/train,loss/test,loss/train,output_size,weightFunction,l1_loss/test,l1_loss/train,l2_loss/test,l2_loss/train,tsr_start
2674fad2,vtsnn:vis_rpg,2020-05-01 03:59:18,0:01:43,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=10,4,,20,,,,,0.0001,10,,,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,20,0.8833333253860474,1.0,0.09226828813552856,0.008242271840572357,,,,,,,
1780e114,vtsnn:vis_rpg,2020-05-01 03:58:55,0:01:44,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=1,4,,20,,,,,0.0001,1,,,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,20,0.8833333253860474,1.0,0.08306324481964111,0.007822707295417786,,,,,,,
9818bcfc,vtsnn:viz3,2020-04-27 01:44:48,0:21:56,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=1,8,,700,325,325,150,5,0.001,5,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.7166666388511658,0.9958333373069763,6196.376953125,3469.71240234375,20,1,0.03600415587425232,0.03648517653346062,177.3845977783203,186.42527770996094,
c455a290,vtsnn:viz3,2020-04-27 01:41:51,0:21:31,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=2,8,,700,325,325,150,5,0.001,5,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.75,0.9958333373069763,6251.07470703125,3415.118896484375,20,2,0.03600415587425232,0.03648516908288002,177.3845977783203,186.42527770996094,
4f69f68a,vtsnn:viz3,2020-04-27 01:39:04,0:21:53,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=3,8,,700,325,325,150,5,0.001,5,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.7333333492279053,0.9958333373069763,6113.16357421875,3518.565185546875,20,3,0.03600415587425232,0.03648517280817032,177.3845977783203,186.42523193359375,
4a10142c,vtsnn:viz3,2020-04-27 01:20:09,0:24:38,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=1,8,,700,325,325,150,5,0.001,4,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.7166666388511658,0.9958333373069763,5817.80419921875,3656.262939453125,20,1,0.03636807203292847,0.036392346024513245,180.64183044433594,185.820068359375,
42f7ca54,vtsnn:viz3,2020-04-27 01:17:57,0:23:53,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=2,8,,700,325,325,150,5,0.001,4,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.7666666507720947,0.9916666746139526,5934.787109375,3558.93408203125,20,2,0.03636807203292847,0.03639234974980354,180.64183044433594,185.8200225830078,
ff2e7ae3,vtsnn:viz3,2020-04-27 01:15:47,0:23:17,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=3,8,,700,325,325,150,5,0.001,4,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,690,0.7333333492279053,0.9916666746139526,5772.62841796875,3700.461669921875,20,3,0.03636807203292847,0.03639234974980354,180.64183044433594,185.820068359375,
a0f9bce6,vtsnn:viz3,2020-04-27 00:58:10,0:21:59,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=3 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=1,8,,700,325,325,150,5,0.001,3,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.6833333373069763,0.987500011920929,6240.54541015625,3524.7041015625,20,1,0.036243122071027756,0.03641253337264061,178.496826171875,186.07569885253906,
d0e0cf0a,vtsnn:viz3,2020-04-27 00:56:53,0:21:03,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=3 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=2,8,,700,325,325,150,5,0.001,3,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.7166666388511658,0.9958333373069763,6324.4541015625,3435.4775390625,20,2,0.036243122071027756,0.03641252592206001,178.496826171875,186.07571411132812,
e9057f4d,vtsnn:viz3,2020-04-27 00:54:54,0:20:52,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=3 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=3,8,,700,325,325,150,5,0.001,3,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.75,0.9958333373069763,6174.9912109375,3529.24658203125,20,3,0.036243122071027756,0.03641253337264061,178.496826171875,186.07569885253906,
4b446c9b,vtsnn:viz3,2020-04-27 00:33:57,0:24:13,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=2 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=1,8,,700,325,325,150,5,0.001,2,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.6833333373069763,0.987500011920929,7096.48095703125,3518.875244140625,20,1,0.03707212209701538,0.036194540560245514,207.276123046875,178.41749572753906,
9dbf8291,vtsnn:viz3,2020-04-27 00:33:34,0:23:18,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=2 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=2,8,,700,325,325,150,5,0.001,2,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.6499999761581421,0.9791666865348816,7320.14892578125,3435.947998046875,20,2,0.03707212209701538,0.03619454428553581,207.276123046875,178.41749572753906,
1ded53f7,vtsnn:viz3,2020-04-27 00:32:52,0:22:02,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=2 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=3,8,,700,325,325,150,5,0.001,2,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.6666666865348816,0.9916666746139526,7006.1123046875,3523.9599609375,20,3,0.03707212209701538,0.03619454428553581,207.276123046875,178.41749572753906,
04ee3b86,vtsnn:viz3,2020-04-27 00:13:16,0:19:35,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=3,8,,700,325,325,150,5,0.001,1,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.7333333492279053,0.9958333373069763,6099.77490234375,3564.974609375,20,3,0.036400966346263885,0.03637104481458664,179.4492645263672,185.82498168945312,
c4d9372c,vtsnn:viz3,2020-04-27 00:13:01,0:20:33,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=2,8,,700,325,325,150,5,0.001,1,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.699999988079071,0.987500011920929,6352.80810546875,3430.36474609375,20,2,0.036400966346263885,0.03637104853987694,179.4492645263672,185.82496643066406,
a5578d26,vtsnn:viz3,2020-04-27 00:12:28,0:21:28,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325 weightFunction=1,8,,700,325,325,150,5,0.001,1,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.7333333492279053,0.9958333373069763,6155.32763671875,3499.902099609375,20,1,0.036400966346263885,0.03637104481458664,179.4492645263672,185.82496643066406,
53dc7ed8,vtsnn:viz,2020-04-26 23:22:26,0:21:30,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325,8,,700,325,325,150,5,0.001,5,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.75,1.0,94.3732681274414,2.3941538333892822,20,,0.11649861931800842,0.1179194301366806,1519.9837646484375,1560.4112548828125,0
5a23793b,vtsnn:viz,2020-04-26 23:00:55,0:21:30,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325,8,,700,325,325,150,5,0.001,4,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.7833333611488342,1.0,86.7359619140625,0.3403076231479645,20,,0.11766394227743149,0.11758960038423538,1535.7891845703125,1555.8570556640625,0
02aee0dc,vtsnn:viz,2020-04-26 22:39:16,0:21:38,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=3 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325,8,,700,325,325,150,5,0.001,3,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,690,0.8333333134651184,1.0,93.05999755859375,1.1758464574813843,20,,0.11690913885831833,0.11777739226818085,1522.8817138671875,1558.8477783203125,0
16f43e07,vtsnn:viz,2020-04-26 22:17:38,0:21:38,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=2 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325,8,,700,325,325,150,5,0.001,2,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.7333333492279053,0.9958333373069763,116.21172332763672,5.277947425842285,20,,0.11927776038646698,0.11715611070394516,1635.7274169921875,1528.958251953125,0
4e9acbad,vtsnn:viz,2020-04-26 21:53:04,0:24:33,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325,8,,700,325,325,150,5,0.001,1,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,700,0.8166666626930237,1.0,82.66653442382812,2.595795154571533,20,,0.11795279383659363,0.11750952154397964,1538.03466796875,1555.201904296875,0
5ce8a75d,vtsnn:mm,2020-04-26 19:49:12,0:20:11,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325,8,,700,325,325,150,5,0.001,5,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN,690,0.800000011920929,1.0,89.15422821044922,0.21271798014640808,20,,0.32694733142852783,0.3240884840488434,5506.8701171875,5530.55322265625,0
cf54b4d8,vtsnn:tact,2020-04-26 19:26:48,0:21:41,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=2000 hidden_size=32 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,2000,325,325,150,5,0.001,5,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,2000,0.7166666388511658,0.987500011920929,123.70404815673828,45.15093231201172,20,,0.32119593024253845,0.32093673944473267,6901.638671875,6918.0712890625,
b76dd4bc,vtsnn:mm,2020-04-26 19:23:56,0:25:15,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325,8,,700,325,325,150,5,0.001,4,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN,700,0.8833333253860474,1.0,72.88057708740234,0.9146153330802917,20,,0.32904213666915894,0.32838746905326843,5980.896484375,6041.4169921875,0
d2255422,vtsnn:tact,2020-04-26 19:05:27,0:21:20,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=2000 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,2000,325,325,150,5,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,1990,0.6833333373069763,0.9666666388511658,115.97809600830078,43.1037483215332,20,,0.30285459756851196,0.2993958294391632,6189.626953125,6129.7509765625,
de97cd47,vtsnn:mm,2020-04-26 18:58:44,0:25:12,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=3 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325,8,,700,325,325,150,5,0.001,3,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN,700,0.8166666626930237,1.0,81.36134338378906,0.6649231314659119,20,,0.3083730936050415,0.31324532628059387,5160.1162109375,5387.77099609375,0
6a6f1b52,vtsnn:tact,2020-04-26 18:44:12,0:21:15,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=2000 hidden_size=32 lr=0.001 output_size=20 sample_file=3 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,2000,325,325,150,5,0.001,3,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,2000,0.7833333611488342,0.9791666865348816,110.9251937866211,45.348976135253906,20,,0.3225315511226654,0.31724679470062256,6723.56005859375,6638.2041015625,
9bc8727b,vtsnn:mm,2020-04-26 18:33:11,0:25:32,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=2 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325,8,,700,325,325,150,5,0.001,2,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN,690,0.8500000238418579,1.0,84.37922668457031,0.35830768942832947,20,,0.3350510001182556,0.3349358141422272,6328.66455078125,6340.595703125,0
04485e61,vtsnn:tact,2020-04-26 18:23:23,0:20:48,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=2000 hidden_size=32 lr=0.001 output_size=20 sample_file=2 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,2000,325,325,150,5,0.001,2,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,2000,0.7333333492279053,0.9791666865348816,116.35250854492188,46.21318435668945,20,,0.320210337638855,0.32035019993782043,6769.982421875,6843.84912109375,
a1055411,vtsnn:mm,2020-04-26 18:08:10,0:25:00,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325,8,,700,325,325,150,5,0.001,1,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN,700,0.800000011920929,1.0,84.47344970703125,0.9284104108810425,20,,0.3330569565296173,0.3380197286605835,5765.9453125,6026.01904296875,0
649e433e,vtsnn:tact,2020-04-26 18:04:45,0:18:37,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=2000 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,2000,325,325,150,5,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,2000,0.7833333611488342,0.9708333611488342,104.6417465209961,47.5283203125,20,,0.30628904700279236,0.3112119138240814,6180.626953125,6494.28125,
c1402657,vtsnn:mm3,2020-04-26 11:24:35,0:22:40,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325 weightFunction=3,8,,700,325,325,150,5,0.001,5,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN,690,0.7333333492279053,0.9750000238418579,5748.455078125,3748.498046875,20,3,0.3420754671096802,0.3424035310745239,6387.1435546875,6454.29736328125,0
fc93050d,vtsnn:mm3,2020-04-26 11:01:53,0:22:41,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325 weightFunction=2,8,,700,325,325,150,5,0.001,5,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN,700,0.7333333492279053,0.9666666388511658,6101.47509765625,4353.734375,20,2,0.3414176106452942,0.3409901559352875,6369.693359375,6438.3798828125,0
e5d24861,vtsnn:mm3,2020-04-26 10:39:10,0:22:42,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325 weightFunction=1,8,,700,325,325,150,5,0.001,5,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN,690,0.7333333492279053,0.9833333492279053,5893.0185546875,3881.013671875,20,1,0.344112366437912,0.34384649991989136,6733.9248046875,6816.76904296875,0
c4278471,vtsnn:mm3,2020-04-26 10:15:33,0:23:37,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=700 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_start=0 tsr_stop=325 weightFunction=3,8,,700,325,325,150,5,0.001,4,10,1,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN,700,0.7833333611488342,0.9375,5590.20751953125,4161.0419921875,20,3,0.359392911195755,0.3545972406864166,7208.96630859375,7136.2705078125,0
